7	3	2	2	2	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
5	0	0	0	0	0	0	0	0	0	
50	50	50	50	50	50	50	50	46	23	
49	43	38	25	11	4	3	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
1	1	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
5	1	0	0	0	0	0	0	0	0	
3	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
4	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
7	2	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
32	18	4	1	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
9	3	1	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
11	10	9	5	4	4	2	2	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
7	2	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
4	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
5	1	0	0	0	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
50	50	50	50	50	49	49	43	33	9	
4	1	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	1	0	0	0	0	0	0	0	0	
5	0	0	0	0	0	0	0	0	0	
16	9	3	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
3	1	1	1	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
2	1	1	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
4	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
4	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
25	19	14	12	8	3	2	1	0	0	
0	0	0	0	0	0	0	0	0	0	
3	3	3	1	0	0	0	0	0	0	
3	1	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
5	3	0	0	0	0	0	0	0	0	
7	5	1	0	0	0	0	0	0	0	
18	9	2	2	2	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
4	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
6	4	3	1	0	0	0	0	0	0	
3	1	0	0	0	0	0	0	0	0	
50	50	50	43	36	23	12	8	3	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
50	50	50	47	35	18	12	6	1	0	
33	6	2	1	0	0	0	0	0	0	
4	4	2	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
4	1	0	0	0	0	0	0	0	0	
3	1	0	0	0	0	0	0	0	0	
1	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
3	1	1	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	0	
3	2	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
5	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
50	49	45	36	21	9	5	4	2	0	
2	1	0	0	0	0	0	0	0	0	
10	7	5	2	2	2	1	0	0	0	
0	0	0	0	0	0	0	0	0	0	
29	29	28	26	23	14	6	2	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
16	8	5	1	1	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
35	33	28	22	18	13	10	5	1	0	
1	0	0	0	0	0	0	0	0	0	
7	3	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
5	4	1	0	0	0	0	0	0	0	
11	5	3	1	1	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
5	0	0	0	0	0	0	0	0	0	
19	8	2	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
8	3	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
2	1	0	0	0	0	0	0	0	0	
40	36	32	22	11	5	2	1	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
2	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
4	0	0	0	0	0	0	0	0	0	
8	5	1	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
5	2	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
1	1	0	0	0	0	0	0	0	0	
2	2	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
6	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
7	5	4	0	0	0	0	0	0	0	
3	2	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	0	
50	50	50	50	50	44	39	26	12	8	
13	8	3	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
17	10	3	1	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
5	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
15	10	6	2	2	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
4	0	0	0	0	0	0	0	0	0	
18	11	4	3	1	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
37	31	24	11	5	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	0	
3	1	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
21	18	14	10	3	1	0	0	0	0	
6	3	1	0	0	0	0	0	0	0	
4	3	0	0	0	0	0	0	0	0	
18	13	8	4	2	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
3	1	1	1	0	0	0	0	0	0	
2	1	0	0	0	0	0	0	0	0	
7	6	5	1	1	0	0	0	0	0	
9	4	1	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
15	7	3	1	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
16	11	8	4	2	1	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
5	4	3	3	2	2	2	2	1	0	
3	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
5	3	3	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
6	4	2	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
50	13	1	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
5	4	1	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
5	1	0	0	0	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	0	
12	11	9	5	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
4	1	0	0	0	0	0	0	0	0	
7	6	4	1	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
2	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
4	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
8	3	2	0	0	0	0	0	0	0	
50	50	41	32	13	5	0	0	0	0	
2	1	0	0	0	0	0	0	0	0	
10	7	3	2	1	1	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
10	5	2	2	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	0	
7	3	2	1	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
8	5	2	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
3	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
34	28	17	13	6	1	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
19	16	15	10	6	3	2	0	0	0	
0	0	0	0	0	0	0	0	0	0	
5	1	0	0	0	0	0	0	0	0	
28	26	22	10	5	2	1	1	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
7	4	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
2	1	0	0	0	0	0	0	0	0	
50	50	50	50	50	49	45	38	21	12	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
4	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
2	1	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
6	5	3	3	0	0	0	0	0	0	
12	12	12	8	7	5	5	4	3	2	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
50	50	50	50	50	50	50	47	37	18	
7	2	1	0	0	0	0	0	0	0	
6	4	1	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
4	1	0	0	0	0	0	0	0	0	
11	5	3	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
4	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
13	6	2	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
4	3	1	1	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
9	3	1	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
5	3	2	0	0	0	0	0	0	0	
3	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
24	14	6	1	1	0	0	0	0	0	
50	50	49	48	39	36	29	21	16	5	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
50	50	48	44	29	19	10	5	2	0	
7	1	0	0	0	0	0	0	0	0	
14	7	5	1	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
4	0	0	0	0	0	0	0	0	0	
25	11	5	0	0	0	0	0	0	0	
3	1	0	0	0	0	0	0	0	0	
4	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
50	50	47	39	31	17	9	1	0	0	
0	0	0	0	0	0	0	0	0	0	
7	3	0	0	0	0	0	0	0	0	
4	1	0	0	0	0	0	0	0	0	
9	7	1	1	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
3	1	0	0	0	0	0	0	0	0	
8	2	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
2	2	1	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
4	2	1	0	0	0	0	0	0	0	
3	1	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
50	50	50	50	50	50	48	44	37	16	
5	1	1	0	0	0	0	0	0	0	
50	50	49	46	42	35	27	19	10	4	
30	16	3	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
15	8	4	3	1	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
2	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
6	2	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
2	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
3	1	0	0	0	0	0	0	0	0	
4	1	1	0	0	0	0	0	0	0	
5	2	1	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
2	1	0	0	0	0	0	0	0	0	
2	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
8	2	1	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
2	1	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
14	10	7	6	6	5	5	4	2	1	
5	1	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
2	1	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
6	5	3	1	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
15	13	8	3	1	1	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
13	8	2	1	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
50	50	49	41	24	14	5	3	1	0	
2	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
16	12	11	8	6	4	1	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
50	50	50	50	50	50	50	47	37	17	
3	0	0	0	0	0	0	0	0	0	
11	7	7	5	2	1	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
5	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
44	40	39	30	26	16	10	2	1	0	
1	0	0	0	0	0	0	0	0	0	
6	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
29	25	23	20	15	9	4	3	1	0	
0	0	0	0	0	0	0	0	0	0	
7	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
6	3	1	0	0	0	0	0	0	0	
4	0	0	0	0	0	0	0	0	0	
4	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
7	2	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
4	2	1	1	1	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
7	1	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
5	2	2	0	0	0	0	0	0	0	
18	6	1	0	0	0	0	0	0	0	
9	4	1	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
5	2	2	0	0	0	0	0	0	0	
4	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
15	11	5	2	1	1	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
6	2	1	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
5	1	0	0	0	0	0	0	0	0	
6	1	0	0	0	0	0	0	0	0	
4	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
10	6	1	0	0	0	0	0	0	0	
5	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
2	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
3	1	1	0	0	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
5	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
6	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
15	15	8	3	1	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
2	1	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
50	50	48	38	15	9	4	1	0	0	
1	1	0	0	0	0	0	0	0	0	
12	3	1	0	0	0	0	0	0	0	
1	1	0	0	0	0	0	0	0	0	
9	4	1	0	0	0	0	0	0	0	
8	1	0	0	0	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
2	1	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
7	2	1	0	0	0	0	0	0	0	
1	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
20	9	3	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	
6	2	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
